Year,Mo,Dy,Latitude,Longitude,Max Water Height (m),Deaths,Houses Destroyed,Damage $Mil,Decade,Normalized Max Water Height
1896,6.0,15.0,42.041,143.29,3.6,,,,1890,0.04
1896,6.0,15.0,41.9833,143.1667,4.5,,,,1890,0.05
1897,2.0,19.0,39.087,141.707,1.0,,,,1890,0.011111111111111112
1897,2.0,19.0,38.3,141.5,0.05,,,,1890,0.0005555555555555556
1897,8.0,5.0,35.167,139.617,0.03,,,,1890,0.0003333333333333333
1897,8.0,5.0,38.3,141.5,1.05,,,,1890,0.011666666666666667
1897,8.0,5.0,43.2781,145.5678,0.08,,,,1890,0.0008888888888888889
1897,8.0,5.0,38.955,141.693,3.0,,,,1890,0.03333333333333333
1897,8.0,5.0,38.13,140.87,1.5,,,,1890,0.016666666666666666
1897,8.0,5.0,39.267,141.883,1.5,,,,1890,0.016666666666666666
1897,8.0,5.0,38.48,139.52,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,38.9,141.57,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,39.22,141.87,1.8,,,,1890,0.02
1897,8.0,5.0,40.16,141.78,0.8,,,,1890,0.008888888888888889
1897,8.0,5.0,33.467,135.783,0.15,,,,1890,0.0016666666666666666
1897,8.0,5.0,39.65,141.983,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,,,2.1,,,,1890,0.023333333333333334
1897,8.0,5.0,40.117,141.833,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,39.017,141.75,2.8,,,,1890,0.03111111111111111
1897,8.0,5.0,38.333,141.483,3.0,,,,1890,0.03333333333333333
1897,8.0,5.0,38.517,141.467,2.1,,,,1890,0.023333333333333334
1897,8.0,5.0,39.13,141.82,3.0,,,,1890,0.03333333333333333
1897,8.0,5.0,39.89,141.96,2.1,,,,1890,0.023333333333333334
1897,8.0,5.0,38.45,141.47,3.0,,,,1890,0.03333333333333333
1897,8.0,5.0,38.56,141.43,2.0,,,,1890,0.022222222222222223
1897,8.0,5.0,,,1.5,,,,1890,0.016666666666666666
1897,8.0,5.0,39.37,141.9,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,39.3,141.9,1.5,,,,1890,0.016666666666666666
1897,8.0,5.0,39.03,141.87,2.7,,,,1890,0.030000000000000002
1897,8.0,5.0,39.09,141.72,2.3,,,,1890,0.025555555555555554
1897,8.0,5.0,38.72,141.45,1.4,,,,1890,0.015555555555555555
1897,8.0,5.0,37.12,138.24,2.4,,,,1890,0.026666666666666665
1897,8.0,5.0,40.4,141.733,1.2,,,,1890,0.013333333333333332
1897,8.0,5.0,,,1.8,,,,1890,0.02
1897,8.0,5.0,39.267,141.883,1.8,,,,1890,0.02
1897,8.0,5.0,39.15,141.833,2.5,,,,1890,0.027777777777777776
1897,8.0,5.0,38.05,140.917,1.5,,,,1890,0.016666666666666666
1897,8.0,5.0,38.417,141.267,3.6,,,,1890,0.04
1898,4.0,22.0,38.3,141.5,0.1,,,,1890,0.0011111111111111111
1899,11.0,24.0,32.433,131.667,0.16,,,,1890,0.0017777777777777779
1899,11.0,25.0,32.426,131.667,0.1,,,,1890,0.0011111111111111111
1901,6.0,24.0,32.433,131.667,0.25,,,,1900,0.002777777777777778
1901,8.0,9.0,38.3,141.5,0.23,,,,1900,0.0025555555555555557
1901,8.0,9.0,39.65,141.983,0.6,,,,1900,0.006666666666666666
1901,8.0,9.0,43.35,145.583,0.04,,,,1900,0.00044444444444444447
1901,8.0,9.0,38.3,141.5,0.25,,,,1900,0.002777777777777778
1901,8.0,9.0,43.35,145.583,0.02,,,,1900,0.00022222222222222223
1906,1.0,31.0,38.3,141.5,0.18,,,,1900,0.002
1906,1.0,31.0,41.7187,140.7247,0.17,,,,1900,0.001888888888888889
1906,1.0,31.0,32.433,131.667,0.15,,,,1900,0.0016666666666666666
1906,1.0,31.0,33.467,135.783,0.24,,,,1900,0.0026666666666666666
1906,1.0,31.0,32.733,129.867,0.14,,,,1900,0.0015555555555555557
1906,1.0,31.0,32.683,129.817,0.28,,,,1900,0.0031111111111111114
1906,8.0,17.0,35.167,139.617,0.08,,,,1900,0.0008888888888888889
1906,8.0,17.0,38.3,141.5,0.09,,,,1900,0.001
1906,8.0,17.0,41.7187,140.7247,0.12,,,,1900,0.0013333333333333333
1906,8.0,17.0,33.467,135.783,0.17,,,,1900,0.001888888888888889
1909,8.0,14.0,35.033,135.883,1.8,,,,1900,0.02
1914,1.0,12.0,31.583,130.567,3.0,,,,1910,0.03333333333333333
1915,11.0,1.0,38.05,140.917,0.9,,,,1910,0.01
1915,11.0,1.0,38.6667,141.446,1.0,,,,1910,0.011111111111111112
1918,8.0,15.0,32.433,131.667,0.07,,,,1910,0.0007777777777777778
1918,8.0,15.0,33.467,135.783,0.2,,,,1910,0.0022222222222222222
1918,9.0,7.0,38.3,141.5,0.45,,,,1910,0.005
1918,9.0,7.0,43.2781,145.5678,0.55,,,,1910,0.006111111111111111
1918,9.0,7.0,27.0939,142.195,3.0,,,,1910,0.03333333333333333
1918,9.0,7.0,35.75,140.867,0.5,,,,1910,0.005555555555555556
1918,9.0,7.0,41.783,140.733,0.5,,,,1910,0.005555555555555556
1918,9.0,7.0,43.283,145.567,1.1,,,,1910,0.012222222222222223
1918,9.0,7.0,32.433,131.667,0.15,,,,1910,0.0016666666666666666
1918,9.0,7.0,34.2,136.33,0.32,,,,1910,0.0035555555555555557
1918,9.0,7.0,43.35,145.583,1.0,,,,1910,0.011111111111111112
1918,11.0,8.0,27.0939,142.1947,0.5,,,,1910,0.005555555555555556
1919,1.0,1.0,35.167,139.617,0.04,,,,1910,0.00044444444444444447
1919,1.0,1.0,32.433,131.667,0.13,,,,1910,0.0014444444444444446
1919,1.0,1.0,33.467,135.783,0.44,,,,1910,0.004888888888888889
1922,11.0,11.0,35.167,139.617,0.03,,,,1920,0.0003333333333333333
1922,11.0,11.0,38.3,141.5,0.3,,,,1920,0.003333333333333333
1922,11.0,11.0,43.2781,145.5678,0.3,,,,1920,0.003333333333333333
1922,11.0,11.0,32.433,131.667,0.2,,,,1920,0.0022222222222222222
1922,11.0,11.0,33.467,135.783,0.3,,,,1920,0.003333333333333333
1923,2.0,3.0,38.3,141.5,0.33,,,,1920,0.003666666666666667
1923,2.0,3.0,43.2781,145.5678,0.23,,,,1920,0.0025555555555555557
1923,2.0,3.0,32.433,131.667,0.2,,,,1920,0.0022222222222222222
1923,2.0,3.0,33.467,135.783,0.5,,,,1920,0.005555555555555556
1923,4.0,13.0,38.3,141.5,0.17,,,,1920,0.001888888888888889
1923,4.0,13.0,43.283,145.567,0.07,,,,1920,0.0007777777777777778
1923,6.0,1.0,38.3,141.5,0.15,,,,1920,0.0016666666666666666
1923,9.0,1.0,35.04,139.07,7.2,,,,1920,0.08
1923,9.0,1.0,,,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,34.68,137.56,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,35.089,139.069,12.0,60.0,155.0,,1920,0.13333333333333333
1923,9.0,1.0,38.3,141.5,0.2,,,,1920,0.0022222222222222222
1923,9.0,1.0,34.95,139.56,2.0,,,,1920,0.022222222222222223
1923,9.0,1.0,35.75,140.867,0.3,,,,1920,0.003333333333333333
1923,9.0,1.0,35.3,139.48,5.0,,,,1920,0.05555555555555555
1923,9.0,1.0,35.06,139.03,7.2,,,,1920,0.08
1923,9.0,1.0,35.693,139.983,0.5,,,,1920,0.005555555555555556
1923,9.0,1.0,35.305,139.819,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,35.683,139.767,0.52,,,,1920,0.005777777777777778
1923,9.0,1.0,,,3.9,,,,1920,0.043333333333333335
1923,9.0,1.0,,,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,35.04,139.17,1.8,,,,1920,0.02
1923,9.0,1.0,35.267,139.567,5.0,,,,1920,0.05555555555555555
1923,9.0,1.0,39.42,140.06,0.27,,,,1920,0.003
1923,9.0,1.0,32.433,131.667,0.32,,,,1920,0.0035555555555555557
1923,9.0,1.0,35.133,139.85,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,35.11,139.1,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,34.97,139.07,9.0,,300.0,,1920,0.1
1923,9.0,1.0,36.333,140.583,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,,,2.0,,,,1920,0.022222222222222223
1923,9.0,1.0,,,4.6,,,,1920,0.05111111111111111
1923,9.0,1.0,35.309,139.55,6.0,150.0,,,1920,0.06666666666666667
1923,9.0,1.0,,,4.5,,,,1920,0.05
1923,9.0,1.0,35.1,140.1,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,34.82,138.14,1.0,,,,1920,0.011111111111111112
1923,9.0,1.0,35.309,139.483,1.5,50.0,,,1920,0.016666666666666666
1923,9.0,1.0,35.133,140.25,1.2,,,,1920,0.013333333333333332
1923,9.0,1.0,36.08,136.49,2.2,,,,1920,0.024444444444444446
1923,9.0,1.0,34.88,139.08,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,35.39,139.94,1.8,,,,1920,0.02
1923,9.0,1.0,34.667,134.667,2.1,,,,1920,0.023333333333333334
1923,9.0,1.0,35.15,140.18,1.8,,,,1920,0.02
1923,9.0,1.0,35.2,139.28,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,33.467,135.783,0.48,,,,1920,0.005333333333333333
1923,9.0,1.0,34.97,139.12,9.0,,300.0,,1920,0.1
1923,9.0,1.0,35.39,140.03,4.5,,,,1920,0.05
1923,9.0,1.0,35.15,139.15,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,34.917,139.817,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,35.14,139.619,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,34.63,138.91,2.0,,,,1920,0.022222222222222223
1923,9.0,1.0,35.66,139.55,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,35.66,139.55,4.5,,,,1920,0.05
1923,9.0,1.0,35.0775,140.10419,2.0,,,,1920,0.022222222222222223
1923,9.0,1.0,35.31,139.41,1.8,,,,1920,0.02
1923,9.0,1.0,34.783,139.383,12.0,14.0,4.0,,1920,0.13333333333333333
1923,9.0,1.0,34.833,139.067,4.1,,,,1920,0.04555555555555555
1923,9.0,1.0,36.933,140.9,0.18,,,,1920,0.002
1923,9.0,1.0,34.667,135.5,0.33,,,,1920,0.003666666666666667
1923,9.0,1.0,34.75,139.416,13.0,,,,1920,0.14444444444444443
1923,9.0,1.0,34.083,136.2,0.54,,,,1920,0.006
1923,9.0,1.0,36.9,140.82,0.4,,,,1920,0.0044444444444444444
1923,9.0,1.0,34.667,138.95,2.5,,,,1920,0.027777777777777776
1923,9.0,1.0,35.046089,139.073589,7.2,,,,1920,0.08
1923,9.0,1.0,34.697,138.974,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,,,3.6,,,,1920,0.04
1923,9.0,1.0,35.633,139.75,0.79,,,,1920,0.008777777777777778
1923,9.0,1.0,36.9,140.82,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,34.67,138.98,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,34.57,139.76,7.0,,,,1920,0.07777777777777778
1923,9.0,1.0,34.65,138.967,8.1,,,,1920,0.09
1923,9.0,1.0,36.33,139.0,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,34.983,139.85,1.8,,,,1920,0.02
1923,9.0,1.0,34.483,136.817,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,35.7,140.85,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,35.65,139.8,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,35.05,139.83,2.8,,,,1920,0.03111111111111111
1923,9.0,1.0,35.53,134.78,1.7,,,,1920,0.01888888888888889
1923,9.0,1.0,,,1.8,,,,1920,0.02
1923,9.0,1.0,31.917,131.417,0.15,,,,1920,0.0016666666666666666
1923,9.0,1.0,33.49,133.567,0.25,,,,1920,0.002777777777777778
1923,9.0,1.0,35.671,139.889,0.3,,,,1920,0.003333333333333333
1923,9.0,1.0,35.02,139.05,7.5,,,,1920,0.08333333333333333
1923,9.0,1.0,35.54,140.02,2.0,,,,1920,0.022222222222222223
1923,9.0,1.0,35.04,139.09,4.5,,,,1920,0.05
1923,9.0,1.0,35.3,139.65,1.7,,,,1920,0.01888888888888889
1923,9.0,1.0,35.283,139.567,6.0,100.0,,,1920,0.06666666666666667
1923,9.0,1.0,35.23,139.65,5.0,,,,1920,0.05555555555555555
1923,9.0,1.0,34.8,139.88,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,34.917,139.817,10.3,,,,1920,0.11444444444444445
1923,9.0,1.0,38.317,141.05,0.21,,,,1920,0.002333333333333333
1923,9.0,1.0,35.05,139.833,1.3,,,,1920,0.014444444444444446
1923,9.0,1.0,,,0.3,,,,1920,0.003333333333333333
1923,9.0,1.0,35.567,140.05,0.75,,,,1920,0.008333333333333333
1923,9.0,1.0,34.067,131.733,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,,,0.4,,,,1920,0.0044444444444444444
1923,9.0,1.0,35.237,139.602,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,27.0939,142.195,0.9,,,,1920,0.01
1923,9.0,1.0,34.908,139.13,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,33.368,131.53,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,35.276,139.572,3.0,,,,1920,0.03333333333333333
1923,9.0,1.0,34.77,139.0414,6.0,,,,1920,0.06666666666666667
1923,9.0,1.0,34.096,134.58,0.5,,,,1920,0.005555555555555556
1923,9.0,1.0,35.156,139.633,1.8,,,,1920,0.02
1923,9.0,1.0,35.146,140.291,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,,,0.2,,,,1920,0.0022222222222222222
1923,9.0,1.0,34.183,134.617,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,35.209,139.614,1.2,,,,1920,0.013333333333333332
1923,9.0,1.0,33.24,131.61,0.6,,,,1920,0.006666666666666666
1923,9.0,1.0,35.26,139.694,1.2,,,,1920,0.013333333333333332
1923,9.0,1.0,35.32,139.35,9.0,,,,1920,0.1
1923,9.0,1.0,,,0.9,,,,1920,0.01
1923,9.0,1.0,34.906,139.9,1.5,,,,1920,0.016666666666666666
1923,9.0,1.0,35.23,139.72,0.8,,,,1920,0.008888888888888889
1923,9.0,1.0,35.158,139.62,1.8,,,,1920,0.02
1923,9.0,2.0,34.57,139.76,0.3,,,,1920,0.003333333333333333
1927,3.0,7.0,35.68,135.03,0.5,,,,1920,0.005555555555555556
1927,3.0,7.0,,,0.6,,,,1920,0.006666666666666666
1927,3.0,7.0,,,0.75,,,,1920,0.008333333333333333
1927,3.0,7.0,34.63,138.91,0.6,,,,1920,0.006666666666666666
1927,3.0,7.0,36.18,133.2,0.6,,,,1920,0.006666666666666666
1927,3.0,7.0,34.7,139.4,0.15,,,,1920,0.0016666666666666666
1927,3.0,7.0,,,11.3,,,,1920,0.12555555555555556
1927,3.0,7.0,35.75,135.1,0.45,,,,1920,0.005
1927,3.0,7.0,41.08,141.42,0.6,,,,1920,0.006666666666666666
1927,3.0,7.0,35.65,134.833,0.15,,,,1920,0.0016666666666666666
1927,3.0,7.0,35.65,134.833,0.3,,,,1920,0.003333333333333333
1927,8.0,5.0,38.267,141.033,0.08,,,,1920,0.0008888888888888889
1927,8.0,5.0,38.417,141.267,0.03,,,,1920,0.0003333333333333333
1927,8.0,5.0,38.567,141.45,0.03,,,,1920,0.0003333333333333333
1927,8.0,18.0,35.75,140.867,0.18,,,,1920,0.002
1927,8.0,18.0,34.9189,139.825,0.15,,,,1920,0.0016666666666666666
1928,5.0,27.0,40.533,141.533,0.1,,,,1920,0.0011111111111111111
1928,5.0,27.0,35.75,140.867,0.01,,,,1920,0.00011111111111111112
1928,5.0,27.0,36.933,140.9,0.45,,,,1920,0.005
1928,5.0,27.0,38.267,141.033,0.09,,,,1920,0.001
1928,5.0,27.0,38.417,141.267,0.13,,,,1920,0.0014444444444444446
1928,5.0,27.0,38.567,141.45,0.06,,,,1920,0.0006666666666666666
1929,3.0,7.0,33.467,135.783,0.1,,,,1920,0.0011111111111111111
1931,3.0,9.0,40.533,141.533,0.2,,,,1930,0.0022222222222222222
1931,3.0,9.0,36.933,140.9,0.04,,,,1930,0.00044444444444444447
1931,3.0,9.0,38.417,141.267,0.07,,,,1930,0.0007777777777777778
1931,3.0,9.0,38.3,141.0,0.03,,,,1930,0.0003333333333333333
1931,3.0,9.0,38.567,141.45,0.09,,,,1930,0.001
1931,11.0,2.0,31.583,131.417,0.3,,,,1930,0.003333333333333333
1931,11.0,2.0,32.433,131.667,0.3,,,,1930,0.003333333333333333
1931,11.0,2.0,33.233,132.55,0.1,,,,1930,0.0011111111111111111
1931,11.0,2.0,33.267,134.167,0.43,,,,1930,0.0047777777777777775
1931,11.0,2.0,32.7792,132.9589,0.3,,,,1930,0.003333333333333333
1931,11.0,2.0,31.483,131.2,0.03,,,,1930,0.0003333333333333333
1931,11.0,2.0,33.617,135.95,0.03,,,,1930,0.0003333333333333333
1931,11.0,2.0,34.1,135.15,0.04,,,,1930,0.00044444444444444447
1931,11.0,2.0,33.467,135.783,0.07,,,,1930,0.0007777777777777778
1933,3.0,2.0,40.83,140.72,7.0,,,,1930,0.07777777777777778
1933,3.0,2.0,41.52,140.27,3.6,,,,1930,0.04
1933,3.0,2.0,40.533,141.533,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,38.955,141.693,19.5,,,,1930,0.21666666666666667
1933,3.0,2.0,42.0,143.0,5.0,13.0,61.0,,1930,0.05555555555555555
1933,3.0,2.0,39.5,142.0,29.0,,,,1930,0.32222222222222224
1933,3.0,2.0,38.46,140.94,21.0,,,,1930,0.23333333333333334
1933,3.0,2.0,31.9,131.45,0.08,,,,1930,0.0008888888888888889
1933,3.0,2.0,40.0,141.9,13.0,1678.0,2229.0,,1930,0.14444444444444443
1933,3.0,2.0,,,26.7,,,,1930,0.29666666666666663
1933,3.0,2.0,38.5,141.5,3.7,,41.0,,1930,0.04111111111111111
1933,3.0,2.0,41.367,141.217,1.6,,,,1930,0.017777777777777778
1933,3.0,2.0,40.65,141.45,4.0,,,,1930,0.044444444444444446
1933,3.0,2.0,40.583,141.483,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,41.5,140.967,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,40.633,141.45,1.8,,,,1930,0.02
1933,3.0,2.0,40.6,141.467,2.7,,,,1930,0.030000000000000002
1933,3.0,2.0,41.4,141.167,1.0,,,,1930,0.011111111111111112
1933,3.0,2.0,41.433,141.133,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,40.45,141.683,4.5,,,,1930,0.05
1933,3.0,2.0,40.767,141.417,4.5,,,,1930,0.05
1933,3.0,2.0,41.4,141.167,1.4,,,,1930,0.015555555555555555
1933,3.0,2.0,40.467,141.65,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,40.467,141.667,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,41.483,140.917,1.6,,,,1930,0.017777777777777778
1933,3.0,2.0,40.733,141.417,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,41.433,140.867,0.6,,,,1930,0.006666666666666666
1933,3.0,2.0,40.533,141.55,2.1,,,,1930,0.023333333333333334
1933,3.0,2.0,41.367,141.233,1.0,,,,1930,0.011111111111111112
1933,3.0,2.0,41.467,141.1,1.8,,,,1930,0.02
1933,3.0,2.0,40.7,141.433,4.5,,,,1930,0.05
1933,3.0,2.0,27.0939,142.1947,0.55,,,,1930,0.006111111111111111
1933,3.0,2.0,35.75,140.867,0.05,,,,1930,0.0005555555555555556
1933,3.0,2.0,34.917,139.817,0.26,,,,1930,0.002888888888888889
1933,3.0,2.0,33.233,132.55,0.07,,,,1930,0.0007777777777777778
1933,3.0,2.0,37.55,141.033,1.7,,,,1930,0.01888888888888889
1933,3.0,2.0,37.133,141.0,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,37.767,141.0,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,37.817,140.983,1.0,,,,1930,0.011111111111111112
1933,3.0,2.0,36.95,140.95,1.2,,,,1930,0.013333333333333332
1933,3.0,2.0,37.333,141.033,1.2,,,,1930,0.013333333333333332
1933,3.0,2.0,36.983,140.967,1.2,,,,1930,0.013333333333333332
1933,3.0,2.0,37.483,141.05,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,37.1,141.0,0.9,,,,1930,0.01
1933,3.0,2.0,41.783,140.733,0.5,,,,1930,0.005555555555555556
1933,3.0,2.0,43.2781,145.5678,0.2,,,,1930,0.0022222222222222222
1933,3.0,2.0,42.45,143.383,1.5,,,,1930,0.016666666666666666
1933,3.0,2.0,43.35,145.583,0.85,,,,1930,0.009444444444444445
1933,3.0,2.0,42.35,140.95,0.25,,,,1930,0.002777777777777778
1933,3.0,2.0,42.117,142.933,3.6,,,,1930,0.04
1933,3.0,2.0,39.35,141.933,4.6,,,,1930,0.05111111111111111
1933,3.0,2.0,39.583,141.967,2.1,,,,1930,0.023333333333333334
1933,3.0,2.0,39.95,141.967,16.9,,,,1930,0.18777777777777777
1933,3.0,2.0,39.35,141.917,4.2,,,,1930,0.04666666666666667
1933,3.0,2.0,39.533,142.05,12.4,,,,1930,0.13777777777777778
1933,3.0,2.0,39.033,141.767,7.3,,,,1930,0.0811111111111111
1933,3.0,2.0,39.0,141.717,3.5,,,,1930,0.03888888888888889
1933,3.0,2.0,39.533,142.033,13.6,,,,1930,0.1511111111111111
1933,3.0,2.0,39.533,142.033,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,39.167,141.9,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,40.017,141.9,11.5,,,,1930,0.12777777777777777
1933,3.0,2.0,39.017,141.717,3.9,,,,1930,0.043333333333333335
1933,3.0,2.0,39.417,141.983,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,38.967,141.633,3.2,,,,1930,0.035555555555555556
1933,3.0,2.0,38.983,141.75,3.5,,,,1930,0.03888888888888889
1933,3.0,2.0,39.933,141.95,8.2,,,,1930,0.0911111111111111
1933,3.0,2.0,39.2,141.9,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,39.6,141.967,1.7,,,,1930,0.01888888888888889
1933,3.0,2.0,39.017,141.717,3.1,,,,1930,0.034444444444444444
1933,3.0,2.0,39.517,142.033,12.0,,,,1930,0.13333333333333333
1933,3.0,2.0,39.017,141.717,4.5,,,,1930,0.05
1933,3.0,2.0,39.267,141.883,5.4,,,,1930,0.060000000000000005
1933,3.0,2.0,39.6,141.95,1.2,,,,1930,0.013333333333333332
1933,3.0,2.0,39.333,141.9,5.4,,,,1930,0.060000000000000005
1933,3.0,2.0,39.5,142.017,4.5,,,,1930,0.05
1933,3.0,2.0,39.367,141.95,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,39.067,141.833,3.8,,,,1930,0.042222222222222223
1933,3.0,2.0,39.2,141.867,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,40.167,141.85,8.2,,,,1930,0.0911111111111111
1933,3.0,2.0,40.183,141.8,5.5,,,,1930,0.06111111111111111
1933,3.0,2.0,40.217,141.8,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,40.133,141.85,5.5,,,,1930,0.06111111111111111
1933,3.0,2.0,39.033,141.717,4.2,,,,1930,0.04666666666666667
1933,3.0,2.0,39.0,141.683,1.0,,,,1930,0.011111111111111112
1933,3.0,2.0,40.2,141.8,4.5,,,,1930,0.05
1933,3.0,2.0,39.65,141.983,3.6,957.0,4615.0,,1930,0.04
1933,3.0,2.0,39.3,141.9,7.0,,,,1930,0.07777777777777778
1933,3.0,2.0,39.333,141.917,5.2,,,,1930,0.05777777777777778
1933,3.0,2.0,38.967,141.717,3.5,30.0,264.0,,1930,0.03888888888888889
1933,3.0,2.0,39.017,141.75,4.3,,,,1930,0.04777777777777777
1933,3.0,2.0,39.05,141.733,3.3,,,,1930,0.03666666666666667
1933,3.0,2.0,40.3,141.8,7.0,,,,1930,0.07777777777777778
1933,3.0,2.0,39.383,141.933,5.5,,,,1930,0.06111111111111111
1933,3.0,2.0,38.95,141.717,11.2,,,,1930,0.12444444444444444
1933,3.0,2.0,40.117,141.833,5.5,,,,1930,0.06111111111111111
1933,3.0,2.0,39.583,141.95,1.6,,,,1930,0.017777777777777778
1933,3.0,2.0,39.05,141.733,2.4,,,,1930,0.026666666666666665
1933,3.0,2.0,39.067,141.733,2.8,,,,1930,0.03111111111111111
1933,3.0,2.0,39.183,141.9,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,39.117,141.817,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,39.583,142.033,10.8,,,,1930,0.12000000000000001
1933,3.0,2.0,39.85,141.983,13.0,,,,1930,0.14444444444444443
1933,3.0,2.0,39.683,141.967,7.5,,,,1930,0.08333333333333333
1933,3.0,2.0,38.967,141.7,4.0,,,,1930,0.044444444444444446
1933,3.0,2.0,39.45,141.967,2.4,,,,1930,0.026666666666666665
1933,3.0,2.0,38.983,141.633,3.2,,,,1930,0.035555555555555556
1933,3.0,2.0,39.483,141.983,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,40.0,141.917,13.0,,,,1930,0.14444444444444443
1933,3.0,2.0,39.6,142.033,7.6,,,,1930,0.08444444444444445
1933,3.0,2.0,39.35,141.917,3.9,,,,1930,0.043333333333333335
1933,3.0,2.0,39.933,141.95,13.0,,,,1930,0.14444444444444443
1933,3.0,2.0,39.0,141.683,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,39.3,141.9,6.4,,,,1930,0.07111111111111111
1933,3.0,2.0,39.033,141.8,4.5,,,,1930,0.05
1933,3.0,2.0,39.083,141.717,3.6,,,,1930,0.04
1933,3.0,2.0,40.267,141.817,10.6,,,,1930,0.11777777777777777
1933,3.0,2.0,39.567,142.033,10.9,,,,1930,0.12111111111111111
1933,3.0,2.0,39.917,141.95,9.7,,,,1930,0.10777777777777776
1933,3.0,2.0,39.033,141.733,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,39.1,141.817,4.2,,,,1930,0.04666666666666667
1933,3.0,2.0,39.6,141.983,2.1,,,,1930,0.023333333333333334
1933,3.0,2.0,39.05,141.817,23.0,,,,1930,0.25555555555555554
1933,3.0,2.0,39.633,141.967,4.5,,,,1930,0.05
1933,3.0,2.0,39.067,141.85,2.3,,,,1930,0.025555555555555554
1933,3.0,2.0,39.0,141.667,4.5,,,,1930,0.05
1933,3.0,2.0,38.983,141.717,3.4,,,,1930,0.03777777777777778
1933,3.0,2.0,39.0,141.633,3.0,,,,1930,0.03333333333333333
1933,3.0,2.0,39.65,141.983,6.7,,,,1930,0.07444444444444445
1933,3.0,2.0,39.033,141.75,4.3,,,,1930,0.04777777777777777
1933,3.0,2.0,40.083,141.833,5.8,,,,1930,0.06444444444444444
1933,3.0,2.0,40.4,141.733,6.0,,,,1930,0.06666666666666667
1933,3.0,2.0,39.733,141.983,10.1,,,,1930,0.11222222222222222
1933,3.0,2.0,38.983,141.733,5.7,,,,1930,0.06333333333333334
1933,3.0,2.0,39.117,141.817,4.0,,,,1930,0.044444444444444446
1933,3.0,2.0,38.95,141.7,4.5,,,,1930,0.05
1933,3.0,2.0,39.617,142.033,4.5,,,,1930,0.05
1933,3.0,2.0,39.333,141.9,4.5,,,,1930,0.05
1933,3.0,2.0,39.117,141.817,3.2,,,,1930,0.035555555555555556
1933,3.0,2.0,39.117,141.817,7.0,,,,1930,0.07777777777777778
1933,3.0,2.0,39.267,141.9,4.2,,,,1930,0.04666666666666667
